UserID,Date/Time,topic,SearchTerm,emoticonBased,lexiconBased,Annotation 1,Annotation 2,Annotation 3,finalLabel5Classes,finalLabel3Classes,SN(Original Shona Tweet),ENGoogleTranslate
tatenda_mujue,2022-09-14 15:16:41,Sanitation ,Vanhu,POS,POS,NEG,VNEG,VNEG,VNEG,NEG,@Thickiana2001 Aikaka zvamunenge matsvaga popcorn nakare yekudya during entertainment yerumamiso ruchapihwa vanhu mumastreets umu😂😂,'g aka milk as you look for popcorn and the old meal of food during envelope content of mamaso will be given people in streets in streets in streets.'
bj_tanaka25,2022-09-26 20:52:02,Education,mwana,UNK,UNK,VPOS,POS,POS,POS,POS,"@nelsonchamisa Any1 who thinks the 90s Zim was better than the current Zim, anoda kunovhenekwa cz paishanda mari iyo irinzi value chakadaro remember ndopekuti mwana aitengerwa hembe achinzi anokura nayo, primary yese une same clothes.","""g ay whiks the s zim was bett the chmm looks are the current mumts are the current zom with the current cltull's smber seem is healt game clents heals to get growed grandal cloths"""
Nashboi9,2022-09-27 08:19:15,Agriculture,chikafu,POS,POS,VPOS,NEU,VPOS,VPOS,POS,@r0meoX 😂 😂 😂 😂 Photofldump inodawo imba yakowo kwete chikafu chausina kutenga nemari yako,'g 😂 😂 😂 😂 photosflductops also needs your home not the food you did not buy with your money'
AshvinMbewe,2022-09-14 08:47:17,Finance,uyu,UNK,POS,POS,POS,VPOS,POS,POS,@MushoreZw @nigel_waleazy Mupei peps uyu anoziva 🔥,'g in this peps knows 🔥'
Va__Z,2022-09-17 09:41:02,Communication,gweru,UNK,UNK,POS,NEU,POS,POS,POS,Muchaita seGweru neMasvingo hakuna? Zvishavane chokwadi? Vakomana 3 chete nevasikana pasina nguva https://t.co/GK1PMlt6Ac,"""y'all gonna at like grounder and wings axist rexirsthane really really guys and tho girls"""
HarareNdini,2022-09-21 06:07:17,Home_Affairs,Baba,UNK,UNK,VNEG,NEU,NEU,NEU,NEU,@baba_nyenyedzi @hbanhire But 16 yr olds are in school ?,"'g g, but birthdays are at school'"
Mikendhlovu6,2022-09-23 12:08:47,Agriculture,sadza,POS,POS,VNEG,NEG,VNEG,VNEG,NEG,@MungureRufaro Sadza ne mogo😂,'g maka with mogo😂'
TsubvuZ,2022-09-16 13:10:57,Finance,uyu,UNK,UNK,NEG,NEU,NEU,NEU,NEU,Damn you're right. MuZimbo uyu 😂😂😂 https://t.co/XPyXjxKAWb,"""damn, you're right. this song 😂😂😂"""
simbaconsulting,2022-09-24 07:26:57,Music,jah prayzah,UNK,UNK,VNEG,NEU,NEU,NEU,NEU,"Varaidzo nemaartist zvechisimba yezvechivi. Ini pane chimwe chinhu chinodiwa nebasa rako kune imwe, semuenzaniso, kana iwe uchinge uchinge uchinge uchinge uchinge uchinge uchinge uchinge uchinge uchinge uchinge uchinge uchinge uchinge uchinge uchinge uchinge uchiita basa! Kana ari Gaffer, vamwe vanopindura! I mose, tese, tese zvedu. Zvakadaro ndatenda ZanuPF 100% local content shasha neJM https://t.co/R41nIFhgTN","""events by artists isto mach of a decheic. for me to be something the iir work ast jah prianding jost joffer others metros me respond others mean's the vespond it's the choir chopping. by the way thanks to zanuple content champion bm"""
prince27J,2022-09-21 09:07:20,Sanitation ,Vanhu,UNK,UNK,NEU,POS,POS,POS,POS,@hatiperi_wacho Apa ndadzidza kuti munhu wauyine basa naye kune mumwe munhu haana basa....waona vanhu vanga vachitodarika,"""g here i learned that a person to join her is no job nothing you've seen people are already going over"""
ArlyKayy,2022-09-16 19:15:56,Home_Affairs,Baba,POS,POS,POS,NEU,POS,POS,POS,@Mukaranga3 😂😂asi pana baba tanya,'g 😂😂ll on father tanya'
thelmaremekedzo,2022-09-14 11:06:12,Finance,kumba,UNK,UNK,POS,POS,NEU,POS,POS,"@tanya__maria__ @missbunjira @RealTalkFadzie Ko vamwe vana? Ibasa remunhu wemutumwa, amai vake, amai, amai, vambozorora muroora. Kana kuti tora house girl nemukomana vagare nemba kumba vana vake vese vashanyire. Kuremedza muroora kana vamwe vasiri vorudzi kumukoka kudzimba","""g gwo some kids it's every's duty to take care care of the mothers mothers should change rooms to get married. or get a house girl and boy to stay with shath and the rest of her kids can visit. respond to married if others are not invitting her in thei houses"""
Wamakings,2022-09-11 07:04:36,Communication,harare,UNK,UNK,POS,POS,VPOS,POS,POS,"@mhofela_mhofu @hsunshinecity  Pakayo irikuda kurwira mapassports chete neUSD, kuona riri papi vamwe vanozviita? Imwe nzira yeZanu PF yekumisa kudzorera basa rekare takanangana nekutsvaga zva2023",'g governomefimintumt is a payment shed for lclipery passport in usd pfipling service delivery in harare for elections'
TembaMaseko1,2022-09-15 17:05:24,Finance,uyu,UNK,UNK,NEG,NEU,NEU,NEU,NEU,@Tafadzwa____ Aonodya sadza najob mfana uyu,'g axo eet sang the same with job'
bendo46413745,2022-09-26 20:23:29,Agriculture,mombe,UNK,NEG,VNEG,VNEG,NEU,VNEG,NEG,@_tpyd Iyoyi mombe yakafa yoga iyi https://t.co/5yrXasGNAH,'g is this dead cattle'
Unique_tincho,2022-09-26 10:16:53,Education,mwana,UNK,UNK,POS,NEU,POS,POS,POS,@oluwalatenda Vakarombesa Mwana😩 kugona kwacho heyiiiii!,'g picked off a baby😩 the ability hey'
Dzviyoprezi,2022-09-22 05:54:16,Home_Affairs,Baba,UNK,UNK,POS,POS,VPOS,POS,POS,@t_kachidza @MadzimaiTiti Popticorn baba super refined,'g gapicorn father super refined'
jxmmijames96,2022-09-15 13:59:35,Sanitation ,Vanhu,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,@itaiivyyyy Vanhu vese vari mumareresheni shipus vane makuhwa,'g all people in the quotations shifus with gossip'
BrianMatonsi,2022-09-26 05:23:52,Agriculture,mombe,UNK,POS,VPOS,VPOS,NEU,VPOS,POS,@advocatemahere InZimbabwe better kutenga mombe kana mbudzi nekuti machances awanda vanowana. Hapana munhu chero kupindwa mari yako. muviri mabhanga achatora mari yekubhanga pane kukupa mhindu. mutemo uhu,'g is the nestboard better to purchase a cow or goats becuse chances are and high and will multiply. noboy is to be trusted with your monney. even baints will take bank charges instead of giving you interest. of ned to change this system'
Kundimasekesa,2022-09-15 12:35:08,Communication,harare,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,CCC inotungamira Kanzuru yeHarare yapindwa mugwara mushure mokunge inzira inzira yekugara akabvumira matongero akatongerwa rugare akatenderedza musoro muKambuzuma. https://t.co/imgFOJqfYa,'ccc lead harar the city council tortured the opening. of the surronder stesses of surronder stesses of surronder stesses of surronder stesses of surronder stordin openis in surronder stordin in the library and a little park destroyed.
kudzinyoni,2022-09-15 08:34:25,Finance,uyu,POS,POS,NEU,NEG,NEU,NEU,NEU,@Chichibae11 😂😂😂😂 uyu munhu so,'g this person like'
im_providenc3,2022-09-25 18:58:30,Music,Shadaya,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,"Heino trick, haungakundike muhondo yekudzivirira Shadaya,
Kana ukasambotora isu mune imwe https://t.co/qM3vPl5PSq",'here is a trick you wont log in a war against shaweyfyfya no stop particide in one'
LeaderWemaYouth,2022-09-21 06:41:58,Music,Freeman,UNK,UNK,NEG,NEU,NEG,NEG,NEG,"Mamukasei 
Manga mazvinzwa here kuti Freeman ane collabo naChris Martin🔥🔥📌","""unto you have heard it's heard that freeman has collabo and chris martin"""
TawandaIam,2022-09-19 19:54:33,Sanitation ,Vanhu,UNK,UNK,NEG,NEU,NEG,NEG,NEG,"@t_kachidza It's daylight witchcraft, varoyi ndovanodya vanhu","""g it's daylight witchcraft witches and eat people"""
tanyaebae,2022-09-19 19:19:07,Sanitation ,Vanhu,UNK,NEG,NEG,VNEG,NEG,NEG,NEG,"@wixxynashy Depression ndeyevarungu , vanhu vatema havaite depression kuzviitisa","""depression is that the blacks of the english are not depressed"""
vaherija,2022-09-10 18:22:48,Communication,harare,UNK,UNK,NEU,POS,NEU,NEU,NEU,"3 imba yekurara muGreystone Park, Harare. Zviri pachena kuti inogara pamusoro peeka mumwe chete #Zimbabwe #Harare #Bulawayo #Victoria falls #Zimbabweproperty https://t.co/OBUvSEZKoh",'private bedroom home in gesttone park harare. appearently sits on just over zimbabwe harare bulawao victoria falls united states'
ZenzoBeta,2022-09-11 05:40:14,Finance,kumba,UNK,UNK,POS,POS,NEU,POS,POS,@ProfJNMoyo @nelsonchamisa @InstituteGC Dzoka kumba kaaa Jonso kkkkkk,'g homecoming kaaa jonto kkkkk'
gemini_wale,2022-09-16 09:34:33,Sanitation ,Vanhu,UNK,UNK,NEG,NEG,NEU,NEG,NEG,@Thickiana2001 @Carlsimz kungokupa huchief 5 months idzodzi wakutosiya vanhu vako vachidai,"""g is just giving you a whief months don't leave your people like"""
mombe_3,2022-09-25 16:39:25,Agriculture,mombe,UNK,UNK,NEU,NEU,POS,NEU,NEU,"@2023CENTRE @edmnangagwa Kkkkkk
1:1 mantra
Ityai mwari imi
Masikati machena here chokwadi
ZACC vanhu vaye vatanga",'gged mantirauds god and the noon lights zaccccs the first people'
Georgejayjima,2022-09-15 00:36:07,Education,Vana,UNK,UNK,NEU,VNEG,NEU,NEU,NEU,"@candacy_rutendo Mashoko makukutu aya,imbovaudzai vana ava they think varikuitiswa ...",'g newspapers and told these kids to thinks are being done ...'
chinhoyiboy1994,2022-09-22 10:42:38,Education,Pakaipa,POS,POS,NEG,NEG,VNEG,NEG,NEG,@nyati_imhenyu @nigelchanakira Hahaha 😂😂😂pakaipa apa wangu! True bhora ndere round rega tione kuti zvinomira waani,'g wow hahaha 😂😂😂na 😂😂😂😂😂😂'
Mukaranga3,2022-09-20 09:33:31,Sanitation ,Vanhu,UNK,UNK,NEG,NEG,VNEG,NEG,NEG,@8ight_zw @blessingmuradz4 @t_kachidza 🥺🥺🥺 saka vanhu vari kunotsva,'g so people are new'
Rabsonchikonyo1,2022-09-16 07:33:16,Home_Affairs,mai,UNK,NEG,VNEG,NEG,VNEG,VNEG,NEG,"@TORNADOZW Musainzanise maine zvinhu basa ,she was there my whole life not ako kauya ndane 30 years.",'g do not a single mother and things unknown for the sheas yhole lifa nut your back and'
Dreadlockd_Diva,2022-09-19 13:00:39,Finance,uyu,UNK,UNK,POS,NEU,POS,POS,POS,@mbadalet Ndi Sofia uyu,'g is this sofia'
JSamanyara,2022-09-22 19:46:48,Defence,chamisa,UNK,UNK,NEU,NEU,VNEG,NEU,NEU,"@Tinei2010 @EdmundKudzayi mubvunzo! Chamisa, rugare yaTsvangirai here kana kuti Elizabeth uye kuti Mudzuri agadzwa sei?","""g good quesation was chav version's choice or elizabeth's choice and why was zpoonted as well"""
RegisNyathi,2022-09-22 03:26:14,Home_Affairs,Baba,UNK,POS,POS,POS,VPOS,POS,POS,@CC78641327 @shumbamhazi7 @Murambwi_ Baba what were u mining gold or something else if it's gold hakuna zvakadero,"""g date what u maming u mining gold or something else it it's gold no more"""
dperk_official,2022-09-16 15:18:58,Sanitation ,Vanhu,UNK,UNK,VNEG,NEU,NEU,NEU,NEU,@rno_ld @donald_taku Chinongoitika chienda pachivanze mugetto vari close nemastreets so sviro vachiziva a lot going on mumàstreets but ikoko akusi kungwara.,"'g it's just happening, it's people living in the ghetto on close at cetselys seans to katets seaning on the lot. go on mom smoothly and stop smart"
MatopeNigell,2022-09-10 13:00:34,Finance,uyu,UNK,UNK,NEU,NEU,NEG,NEU,NEU,@mimmie097 Ndinovimba haisi @cypd_ uyu anorovesa,"""g i hope it's not gaps"""
tawanda_gomo,2022-09-17 09:14:39,Communication,chitungwiza,UNK,UNK,NEG,NEU,NEG,NEG,NEG,Mabhunu aJobho Sikhala akonzera mhirizhonga kuChitungwiza. Ava va kubatana naJobho mujeri https://t.co/ZB5coFbEYz,"""job sikhala's goons has never unrealess violence incism. these deserve to join job in jail"""
MungureRufaro,2022-09-22 08:00:28,Home_Affairs,Baba,UNK,UNK,NEU,VNEG,NEU,NEU,NEU,@InfinityBars99 Zuva baba,'g day daddy'
IHombe,2022-09-23 13:31:20,Agriculture,mvura,UNK,UNK,NEU,VPOS,NEU,NEU,NEU,@zimbabwewomen Sei Modester asiri pamutambo wake wakakwirira? Kukwenya mabhora uye kuwana single uye kutamba pasi? Let musonda do the hitting...tumirai mvura muvaudze please,'g why is modern say jural game nudging balls and beting to the ground the grounding send water tell them please'
madeduka,2022-09-24 13:12:57,Music,Shadaya,UNK,UNK,NEG,NEU,NEG,NEG,NEG,@MunyahTaderera Shadaya bho wangu,'g shadao my boo'
Mr_Mhere,2022-09-22 13:37:23,Sanitation ,Vanhu,UNK,UNK,NEG,NEU,NEG,NEG,NEG,Vanhu vanokwira mukombi ne Pizza 🍕 kudii ikoko 🙂 😭,'people climb a flat with pizza 🍕ill there 🙂 😭'
Irvman6,2022-09-18 18:38:12,Finance,uyu,UNK,POS,VNEG,NEG,VNEG,VNEG,NEG,"@KingJayZim Uyu kana asina kuromba akaromba chete

kutaura kumusimbisa ne #RegisterToVoteZW huru",'g if not blown only for only for ned to complement heim with a massive register'
Alfred67686158,2022-09-26 07:32:51,Education,mwana,UNK,UNK,POS,POS,NEU,POS,POS,@frankincense316 @ngaapinde @TeamFuloZim @KingJayZim @Nyasha_Chanaz @Bevnashe @TimelessTaste @ngoni_kato @SMununuri @chiparanganda2 @FireChief_zw Mwana wa dzeddzy anogona kukanga,'g mwana wa dzeddzy anoniya kukanga'
TheBlackUhuru,2022-09-18 08:56:36,Home_Affairs,mai,UNK,UNK,NEU,POS,POS,POS,POS,@michelepanashe Danai mai vevana ndakuvara kuno! https://t.co/g2kHcMXR2D,"""g danaii children's friends i'm hurt here"""
iykeweston_,2022-09-16 10:18:58,Finance,huya,UNK,UNK,NEU,NEU,VNEG,NEU,NEU,@Munyah_Wacho Huya wangu,'g come my'
Wadlove_spazar1,2022-09-19 07:44:40,Education,Vana,UNK,UNK,NEG,NEG,VNEG,NEG,NEG,@Treikasnation @Takudzwa0117 @Makiwah_ Hahahaha vaudze vana ava.. vanomhanya kuitisa nharo pasina kana ruzivo,'g hahahaha tell these kids. they run to discuss without any information'
barbie_quinn_zw,2022-09-19 08:29:26,Sanitation ,Vanhu,UNK,UNK,NEG,NEG,NEU,NEG,NEG,@NowAvailable21 @brian___jethro @__vigie mumwe wangu vanodarireiko vanhu ava,'g of my people why these people'
BopeThomas,2022-09-13 16:41:46,Sanitation ,Vanhu,UNK,UNK,NEG,NEG,NEU,NEG,NEG,"@AnoWemaRaki @MazvimbakupaK @NowAvailable21 Taura hako, vamwe vanhu vanovaviwa nenhema.",'g r tells other people that they are forgotten with lies.'
ttndalngsn17,2022-09-25 10:12:02,Music,Shadaya,UNK,UNK,NEU,NEG,NEU,NEU,NEU,@MunyahTaderera Shadaya i celeb here ?,'g shadaya i celeb'
millyncent01,2022-09-24 18:08:07,Music,Shadaya,UNK,POS,POS,POS,VPOS,POS,POS,@Leonard03199399 @HolyKay_Zw Shadaya anongoumba vanhu vanema phone n who buy data n on the other hand even gogo vari kumusha vanonzwa sei dzekiki paradio.,"""g s spoldaa is only known and people who are black n wi bull m on the other the grand of the grand of the grandma m on the honda hondma at home pani's songs on radio"""
Pachisolife,2022-09-14 12:12:32,Communication,harare,UNK,UNK,POS,POS,NEU,POS,POS,"@Hosoro1 @cee_wavez @joseph_kalimbwe Hakuna budiriro muZambia, kuita budiriro muCCC

Kana uchifunga kuti kune budiriro muZambia tarisa Kalimbwe huru muEurope, mutete makore.

Wotarisa wake VaNelson Chamisa muChamisa yeHarare. Jacob Mafume ari kuzamura. Lol",'g gvts in zambia judas as proregvor at ccci tinks at caluka town hall tinki kainner and liska nelson charison chase. jacob yawns. lol'
the_real_anoint,2022-09-26 11:37:05,Music,Shadaya,UNK,UNK,NEG,NEU,NEU,NEU,NEU,@KuleVeZaka_ Certified shadaya follower here,'g certified shadaya foilie'
Millycent03,2022-09-20 05:18:17,Music,Shadaya,UNK,UNK,NEU,NEU,VNEG,NEU,NEU,@Thickiana2001 Hanzi ndoda kudanana naShadaya this time ndomusiya ari straight 😂😂,"""g hat i'm woning to date shadaya time leave her is straight 😂😂"""
Nashboi9,2022-09-19 06:27:44,Sanitation ,Vanhu,POS,NEG,VNEG,NEU,VNEG,VNEG,NEG,@ZimThanos @DaddyGhost85 @PrinceSimbah 😂 Wangu vanhu ngavadanane,'yesday i called thus fella plane and then called degree people who are overwhelm of ieeh'
Pachisolife,2022-09-14 13:04:46,Sanitation ,Vanhu,UNK,UNK,NEU,NEU,NEG,NEU,NEU,"@Super_Bhibho @BorisCde @MalemaZw @OMasaraure @ngadziore @TereraiSithole @JosephNyamayaro @KFRMugayi @ZimEye @LHNewsZimbabwe @paulmuchemwa2 @NewZimbabweCom Chamisa aishaisa mvura Mvura kwese kwaanofambisa machata. Handishamiswe naNero

Iye anga achipikisa kubva 1998. Iye zvino ndiye godfather weanopikisa.",'i am not surrppled by nerothat one has been opposing since. he is now the godfather of optosing'
Nashboi9,2022-09-21 04:54:32,Agriculture,mvura,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,@panashedave Kuno kana mvura wani,'g here when water'
tadiwamverecha,2022-09-18 21:56:47,Home_Affairs,Baba,UNK,UNK,VPOS,NEU,NEU,NEU,NEU,@ShadayaKnight baba harare vazviparira,'g father is a rabbit by themselves'
ChirereTanatswa,2022-09-23 18:35:08,Defence,chamisa,UNK,UNK,POS,POS,VPOS,POS,POS,"@nelsmatya @Am_kudzie @MamoyoT Ko ngavatange yavo voita ma party structures, a wise person kana chiona gap remari anotora advantage ka and wins, ko imi munoona oramba achipopota, madii maita part and overtake chamisa.",'g gwa flip them and make party structures a wise vona or wins what do you see the part and oversapped'
Mai_Fiyucha,2022-09-13 12:57:32,Home_Affairs,mai,POS,POS,NEG,NEU,NEU,NEU,NEU,@madzi_Daddy Chugure chaicho here asi 😂😂,'g catches exactly but 😂😂'
LordMasenda,2022-09-15 05:32:50,Home_Affairs,Baba,UNK,UNK,VPOS,NEU,VPOS,VPOS,POS,Tongai Shumba Murambwi mwana wavaMafidi baba va Emmerson Junior happy 80th Birthday Zim1 ⁦@edmnangagwa⁩ ⁦@TafadzwaMugwadi⁩ ⁦@TendaiChiwetu2⁩ ⁦@MtutsaMunashe⁩ https://t.co/pPh34BeuiX,'off to the lion childwor children the child of emmer memmeston junior happy th birthday zim g'
TanyahGM,2022-09-14 08:18:39,Communication,harare,UNK,POS,VPOS,POS,VPOS,VPOS,POS,"Harare Deals🔥🔥🔥

Anodiwa kufinhwa, Anil en stable holder ane stable hustle neCAR😂, makore 25 zvichikwira.

DM kuti uwane rumwe ruzivo https://t.co/C1EcSRGcoL",'harare deals🔥🔥🔥a boyfriend needed must be a degree holder with a stable hustle and a car😂 years and above.dm for more information'
TkayzeeM,2022-09-18 18:45:40,Home_Affairs,Baba,UNK,UNK,POS,VPOS,POS,POS,POS,@RealTalkFadzie Ingoendesa mwana kuna Baba vake or Mai Vako..... Simple,'g just submit a child to his father or your mother simple'
HChengeta,2022-09-20 07:49:54,Agriculture,sadza,UNK,UNK,NEU,VNEG,NEU,NEU,NEU,@tatechikukwa Unogona kubikira sadza mubucket wogezera mupot,"""g can cook a shape in bucket's bath in the party"""
MungureRufaro,2022-09-17 23:21:14,Sanitation ,Vanhu,UNK,UNK,NEU,VNEG,NEU,NEU,NEU,Motorbike yaTerry yambopa vanhu content.,'the constague yaterry has already given people content.'
IamAlsina02,2022-09-13 18:04:31,Sanitation ,Vanhu,UNK,UNK,NEU,NEG,NEU,NEU,NEU,@villageman263 Kutenga ma tickets ekunoona vanhu vachiridza music varwiwa sing along 🏃🏻‍♂️🏃🏻‍♂️🏃🏻‍♂️,'g for a ticket tickets to see people playing their mamic doing single helong 🏃🏻♂️🏃🏻♂️🏃🏻♂️'
ReignMelanin,2022-09-22 05:38:00,Sanitation ,Vanhu,POS,POS,VPOS,VPOS,NEU,VPOS,POS,"Ndiwe hako unoti unodiwa, Kudiwa kunge password isingaratidzwe vanhu 😂😂😂😂

Mangwanani",'are are you says need to love like password not revealed to people 😂😂😂😂ngwanani'
kooodzy,2022-09-18 18:36:33,Home_Affairs,Baba,UNK,UNK,NEU,NEU,VPOS,NEU,NEU,@HardTalkZw @BabaHarare1 @ShadayaKnight Mukufunga kuti baba harare vanotaura chirungu chavari kunyorerwa here ichi mu space,"'g considering that father harare speaks english, it is written in space'"
thatfiestygir1,2022-09-14 10:34:51,Sanitation ,Vanhu,UNK,UNK,NEG,NEU,NEG,NEG,NEG,@Va__Z All and apa pane situation yekuty MIL varikutonga kaapa. Dai pasina kutongana zvaigona kubuda but apa vanhu vakuedzana masimba.,"'g everyone and here in the situation of tym mil control reigns. if no one could get out, but people can talk to you for authority."
dereckgoto,2022-09-13 17:52:08,Finance,huya,UNK,UNK,POS,NEU,POS,POS,POS,"@JoanaMamombe Wanga wati ndichiata sei nhai vamu bhebhi waAndrew weZanuPF? 

#RegisterToVoteZanuPF - ndiko kune boys dzinodiwa nemabhebhi e @CCCZimbabwe 

#2023NgomaNdiyoNdiyo 

@MMlilo1 huya utore munhu wako weboys dze #ZanuPF uyu https://t.co/yYIDwf41aD","""g what did you say just how to get home for andarew's bad for ganupf registertoostoostoostovf regusetovff register togunupff-gots requirements with mumanots have a genderboard to take your boys of boys"""
mrsnooks1,2022-09-15 09:31:34,Home_Affairs,Baba,UNK,POS,POS,POS,VPOS,POS,POS,@bulliville @baba_rams_zw @tabanimcgucci Fair point. thelakuphela chimwe chinhu chandakaridza chandakaridza apo aimbove mutambi wemumwe akaita saNyasha akabatsirwa neOld Mutual kuti awane rezenisi rekurairidza. Chero nhanho yaanorairidza ingangove nani pane iyi,'g gi fair point. i watched an episode of i bike star like wasted wiresized bye oldsted butual to geting a coching license. whaier level he coaces will beill probably be better than this'
TanyahGM,2022-09-21 13:06:12,Sanitation ,Vanhu,UNK,UNK,POS,VPOS,POS,POS,POS,"@makakaseni Vanhu vari kutsvaga tsvaga, hazvina kumira mushe",'g people who are looking for the search never stopped well'
TendayiZinyama,2022-09-19 05:48:00,Education,mwana,UNK,UNK,POS,NEU,POS,POS,POS,"PFEEEE mwana wevhu, Minister @ShavaHon vakabika Zimbabwe zvakanaka. Akamira achidzika H.E. Mutungamiri @edmnangagwa pamabiko evatungamiri nevaenzi vekune basa rekufambisa nyika kuBuckingham Palace muLondon uko uko naMambo Charles mukutumira mushaka pfuma, Mambokadzi Elizabeth II. https://t.co/lBW009FIz2","""pfeeee child minister minister repredented zimbabwe well. he was standing in for h.e. president at a reception for the world leaders and foreign guuese in londhasa in londhas at the londham's hosted for the late queen elizabeth ii."""
